,pl_name,pl_discmethod,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjref,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjref,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbinclref,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparref,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperref,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxref,st_rad,st_raderr1,st_raderr2,st_radref,st_mass,st_masserr1,st_masserr2,st_massref,st_metratio,st_teff,pl_facility,pl_locale,pl_bmassjlim,st_spstr,pl_ttvflag,er,em,ep,ea,ers,ems,mmax,mmin,orbsmax,Pet,reli
47,Kepler-1542 c,Transit,0.069,0.005,-0.003,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.89222871,1.338e-05,-1.338e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.18,0.05,-0.05,Berger et al. 2018,0.94,0.032,-0.031,Morton et al. 2016,[Fe/H],5564.0,Kepler,Space,,,0,0.057971014492753624,,4.626190160459337e-06,,0.042372881355932215,0.03351063829787234,,,0.03891634891189818,3.1782360511800194,0.0
48,Kepler-220 b,Transit,0.069,0.004,-0.002,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.09,0.22,-0.22, Rowe et al. 2014,4.15982196,2.23e-06,-2.23e-06,Holczer et al. 2016,0.046,,,Rowe et al. 2014,0.64,0.02,-0.01,Morton et al. 2016,0.65,0.025,-0.019,Morton et al. 2016,,4632.0,Kepler,Space,,,0,0.043478260869565216,,5.360806355279685e-07,,0.0234375,0.033846153846153845,,,0.046,6.926501396648044,0.0
49,Kepler-1559 b,Transit,0.07,0.003,-0.006999999999999999,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.9719169,3.1e-06,-3.1e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.89,0.04,-0.04,Berger et al. 2018,0.86,0.042,-0.051,Morton et al. 2016,[Fe/H],5316.0,Kepler,Space,,,0,0.07142857142857141,,3.1895731003339895e-06,,0.0449438202247191,0.05406976744186046,,,0.018260806521271454,1.9772701807289725,0.0
50,Kepler-390 b,Transit,0.07,0.004,-0.004,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.37,0.23,-0.23, Rowe et al. 2014,6.73811219,4.091e-05,-4.091e-05,Morton et al. 2016,0.065,,,Rowe et al. 2014,0.8,0.03,-0.03,Morton et al. 2016,0.86,0.033,-0.038,Morton et al. 2016,,5166.0,Kepler,Space,,,0,0.057142857142857134,,6.07143348855401e-06,,0.0375,0.04127906976744187,,,0.065,7.829958100558659,0.0
51,Kepler-1130 b,Transit,0.071,0.014,-0.003,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,5.45301646,3.9e-06,-3.9e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.81,0.01,-0.01,Morton et al. 2016,0.9,0.018000000000000002,-0.024,Morton et al. 2016,[Fe/H],5403.0,Kepler,Space,,,0,0.11971830985915492,,7.15200481899884e-07,,0.012345679012345678,0.02333333333333333,,,0.058538253036802594,6.964513862230806,0.0
52,Kepler-1076 b,Transit,0.071,0.004,-0.003,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,6.14727918,2.112e-05,-2.112e-05,Morton et al. 2016,,,,Morton et al. 2016,0.74,0.01,-0.02,Morton et al. 2016,0.79,0.026000000000000002,-0.036000000000000004,Morton et al. 2016,[Fe/H],4868.0,Kepler,Space,,,0,0.049295774647887335,,3.4356663137593173e-06,,0.020270270270270268,0.039240506329113925,,,0.06071071820236547,7.9062350067250815,0.0
54,Kepler-1598 b,Transit,0.071,0.005,-0.006,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.34195123,2.827e-05,-2.827e-05,Morton et al. 2016,,,,Morton et al. 2016,0.93,0.04,-0.04,Berger et al. 2018,1.07,0.068,-0.062,Morton et al. 2016,[Fe/H],5940.0,Kepler,Space,,,0,0.07746478873239437,,6.510897636222413e-06,,0.04301075268817204,0.060747663551401876,,,0.053274445153580804,5.52041916801387,0.0
55,Kepler-1393 b,Transit,0.071,0.004,-0.006999999999999999,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.44358541,1.213e-05,-1.213e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.92,0.05,-0.04,Morton et al. 2016,0.95,0.040999999999999995,-0.046,Morton et al. 2016,[Fe/H],5697.0,Kepler,Space,,,0,0.07746478873239437,,4.964017197991046e-06,,0.04891304347826087,0.045789473684210526,,,0.034902826580415436,3.6560223373340195,0.0
56,Kepler-345 b,Transit,0.07200000000000001,0.004,-0.005,Morton et al. 2016,0.00157,0.00094,-0.00094,Hadden &amp; Lithwick 2017,,,,Rowe et al. 2014,,,,,0.15,0.24,-0.24, Rowe et al. 2014,7.41557859,3.316e-05,-3.316e-05,Morton et al. 2016,0.066,,,Rowe et al. 2014,0.68,0.01,-0.02,Morton et al. 2016,0.72,0.019,-0.025,Morton et al. 2016,,4504.0,Kepler,Space,0.0,,0,0.0625,0.5987261146496816,4.471667260693141e-06,,0.022058823529411763,0.030555555555555555,0.00251,0.0006299999999999999,0.066,9.353434111074598,1.0
57,Kepler-32 f,Transit,0.07200000000000001,0.004,-0.004, Swift et al. 2013 ,,,,Fabrycky et al. 2012,,,,Fabrycky et al. 2012,,,,,,,,Fabrycky et al. 2012,0.74295884,6.3e-07,-6.3e-07,Morton et al. 2016,0.013000000000000001,0.0002,-0.0002, Swift et al. 2013 ,0.53,0.02,-0.02, Swift et al. 2013 ,0.54,0.02,-0.02, Swift et al. 2013 ,[Fe/H],3900.0,Kepler,Space,,M1 V,0,0.05555555555555555,,8.479608372383052e-07,0.015384615384615384,0.03773584905660377,0.037037037037037035,,,0.013000000000000001,2.3637609360177083,0.0
58,Kepler-1611 b,Transit,0.07200000000000001,0.014,-0.006,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,5.1762429,5.826e-05,-5.826e-05,Morton et al. 2016,,,,Morton et al. 2016,0.93,0.17,-0.07,Morton et al. 2016,0.94,0.044000000000000004,-0.053,Morton et al. 2016,[Fe/H],5605.0,Kepler,Space,,,0,0.13888888888888884,,1.1255267792784607e-05,,0.12903225806451613,0.05159574468085107,,,0.057365849840707174,5.944379826708708,0.0
59,Kepler-1235 b,Transit,0.07200000000000001,0.005,-0.004,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.16055856,2.789e-05,-2.789e-05,Morton et al. 2016,,,,Morton et al. 2016,0.94,0.04,-0.04,Berger et al. 2018,0.93,0.043,-0.052000000000000005,Morton et al. 2016,[Fe/H],5541.0,Kepler,Space,,,0,0.0625,,6.703426859109033e-06,,0.042553191489361715,0.0510752688172043,,,0.049415492064025894,5.06607178238706,0.0
60,Kepler-131 c,Transit,0.073,0.005,-0.005,Berger et al. 2018,0.026000000000000002,0.019,-0.019, Marcy et al. 2014 ,,,,Marcy et al. 2014,,,,,0.27,0.16,-0.16, Marcy et al. 2014 ,25.51682997,1.75e-05,-1.75e-05,Holczer et al. 2016,,,,Marcy et al. 2014,1.0,0.04,-0.04,Berger et al. 2018,1.04,0.037000000000000005,-0.032,Morton et al. 2016,[Fe/H],5685.0,Kepler,Space,1.0,,0,0.06849315068493153,0.7307692307692308,6.858218681777735e-07,,0.04,0.033173076923076916,0.045,0.006999999999999999,0.17185544958645863,16.56148885679559,0.0
61,K2-210 b,Transit,0.073,0.009000000000000001,-0.006,Mayo et al. 2018,,,,Mayo et al. 2018,84.105,4.22,-9.012,Mayo et al. 2018,,,,,,,,Mayo et al. 2018,0.570233,2.8000000000000003e-05,-2.8000000000000003e-05,Mayo et al. 2018,,,,Mayo et al. 2018,0.85,0.04,-0.03,Mayo et al. 2018,0.9117,0.023,-0.0283,Mayo et al. 2018,[Fe/H],5396.0,K2,Space,,,0,0.10273972602739727,,4.910273519771742e-05,,0.0411764705882353,0.02813425468904245,,,0.01304928144917868,1.4794617482637675,0.0
62,Kepler-1446 b,Transit,0.073,0.004,-0.002,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.68996758,4e-07,-4e-07,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.75,0.01,-0.01,Morton et al. 2016,0.81,0.019,-0.024,Morton et al. 2016,[Fe/H],4865.0,Kepler,Space,,,0,0.041095890410958916,,5.797373841826018e-07,,0.013333333333333334,0.026543209876543208,,,0.014244542701909722,1.8303043695191263,0.0
63,Kepler-408 b,Transit,0.073,0.003,-0.003, Marcy et al. 2014 ,0.01573,,, Marcy et al. 2014 ,,,,Marcy et al. 2014,,,,,0.92,0.01,-0.01, Marcy et al. 2014 ,2.46504552,1.33e-06,-1.33e-06,Gajdo&scaron; et al. 2019,,,,Marcy et al. 2014,1.23,0.03,-0.03, Marcy et al. 2014 ,1.09,0.04,-0.043,Morton et al. 2016,[Fe/H],6104.0,Kepler,Space,1.0,,0,0.041095890410958916,,5.395437890331534e-07,,0.024390243902439025,0.03807339449541284,,,0.03675303236177729,2.8795467513315085,0.0
64,Kepler-1141 b,Transit,0.073,0.011,-0.006999999999999999,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.34450643,3.56e-06,-3.56e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.14,0.05,-0.05,Berger et al. 2018,1.01,0.033,-0.035,Morton et al. 2016,[Fe/H],5791.0,Kepler,Space,,,0,0.12328767123287672,,1.5184432656898282e-06,,0.04385964912280702,0.033663366336633666,,,0.034653129276075015,2.929366264884319,0.0
65,Kepler-910 b,Transit,0.073,0.004,-0.003,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.36433867,6.27e-06,-6.27e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.5,0.03,-0.03,Morton et al. 2016,1.26,0.034,-0.032,Morton et al. 2016,[Fe/H],6230.0,Kepler,Space,,,0,0.04794520547945206,,2.6519043483732388e-06,,0.02,0.02619047619047619,,,0.03751437257847531,2.41014125504171,0.0
66,Kepler-1601 b,Transit,0.07400000000000001,0.005,-0.005,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.20921799,1.394e-05,-1.394e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.07,0.05,-0.04,Berger et al. 2018,1.04,0.065,-0.06,Morton et al. 2016,[Fe/H],5869.0,Kepler,Space,,,0,0.06756756756756756,,6.309925078964254e-06,,0.04205607476635514,0.06009615384615384,,,0.03363343383089322,3.0291689739618235,0.0
67,K2-257 b,Transit,0.07400000000000001,0.005,-0.004,Livingston et al. 2018,,,,Livingston et al. 2018,,,,Livingston et al. 2018,,,,,0.4,0.31,-0.27,Livingston et al. 2018,1.60588,0.00014,-0.00013000000000000002,Livingston et al. 2018,0.0216,0.0002,-0.0002,Livingston et al. 2018,0.5,0.01,-0.01,Livingston et al. 2018,0.52,0.01,-0.01,Livingston et al. 2018,[Fe/H],3725.0,K2,Space,,,0,0.060810810810810814,,8.406605723964429e-05,0.009259259259259259,0.02,0.019230769230769232,,,0.0216,4.163128491620112,0.0
68,Kepler-1581 b,Transit,0.07400000000000001,0.005,-0.004,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,6.28385491,4.246e-05,-4.246e-05,Morton et al. 2016,,,,Morton et al. 2016,1.39,0.06,-0.06,Berger et al. 2018,1.12,0.055999999999999994,-0.040999999999999995,Morton et al. 2016,[Fe/H],6022.0,Kepler,Space,,,0,0.060810810810810814,,6.756998786275286e-06,,0.04316546762589928,0.043303571428571434,,,0.06920824273322142,4.798208219718137,0.0
69,Kepler-450 d,Transit,0.075,0.006,-0.006,Van Eylen & Albrecht 2015,0.05538,0.02989,-0.02108,Yoffe et al. 2020,,,,Van Eylen & Albrecht 2015,,,,,,,,Van Eylen & Albrecht 2015,7.514427900000001,5.5e-06,-5.5e-06,Yoffe et al. 2020,,,,Van Eylen & Albrecht 2015,1.6,0.03,-0.01,Yoffe et al. 2020,1.3,0.05,-0.042,Morton et al. 2016,,,Kepler,Space,1.0,,0,0.08,0.460184182015168,7.319253139683461e-07,,0.0125,0.03538461538461538,0.08527,0.0343,0.08194317375568588,4.935473977952449,0.0
70,Kepler-605 c,Transit,0.075,0.004,-0.005,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,2.35895152,8.37e-06,-8.37e-06,Morton et al. 2016,,,,Morton et al. 2016,0.87,0.04,-0.04,Berger et al. 2018,0.91,0.04,-0.04,Morton et al. 2016,[Fe/H],5462.0,Kepler,Space,,,0,0.06000000000000001,,3.5481865265293784e-06,,0.045977011494252866,0.04395604395604395,,,0.03360682799457524,3.722582565378687,0.0
71,Kepler-1579 b,Transit,0.075,0.005,-0.004,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.84990937,1.58e-06,-1.58e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.7,0.02,-0.03,Morton et al. 2016,0.75,0.027000000000000003,-0.043,Morton et al. 2016,[Fe/H],4584.0,Kepler,Space,,,0,0.06000000000000001,,1.8590217448714557e-06,,0.03571428571428572,0.04666666666666666,,,0.015954010786007323,2.196382171257991,0.0
72,Kepler-1582 b,Transit,0.076,0.006,-0.005,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,4.8381492999999995,4.537e-05,-4.537e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.22,0.01,-0.01,Berger et al. 2018,0.28,0.03,-0.027999999999999997,Morton et al. 2016,[Fe/H],3208.0,Kepler,Space,,,0,0.07236842105263158,,9.37755269354751e-06,,0.045454545454545456,0.10357142857142856,,,0.03662462920875089,16.043038442126786,0.0
73,Kepler-406 c,Transit,0.076,0.003,-0.003, Marcy et al. 2014 ,0.009000000000000001,0.006,-0.006, Marcy et al. 2014 ,,,,Marcy et al. 2014,,,,,0.36,0.06,-0.06, Marcy et al. 2014 ,4.62333557,1.632e-05,-1.632e-05,Morton et al. 2016,,,,Marcy et al. 2014,1.07,0.02,-0.02, Marcy et al. 2014 ,1.03,0.035,-0.033,Morton et al. 2016,[Fe/H],5538.0,Kepler,Space,0.0,,0,0.03947368421052632,0.6666666666666667,3.529918984444384e-06,,0.018691588785046728,0.03300970873786408,0.015,0.0029999999999999988,0.054850897051657944,4.940103243048606,1.0
74,Kepler-20 e,Transit,0.077,0.002,-0.002,Buchhave et al. 2016,0.01,,, Fressin et al. 2012 ,87.5,0.33,-0.34, Fressin et al. 2012 ,,,,,0.63,0.07,-0.053, Fressin et al. 2012 ,6.09852281,6.08e-06,-1.351e-05,Buchhave et al. 2016,0.0639,0.0019,-0.0014,Buchhave et al. 2016,0.96,0.02,-0.02,Buchhave et al. 2016,0.912,0.035,-0.035, Fressin et al. 2012 ,[m/H],5495.0,Kepler,Space,1.0,,0,0.025974025974025976,,1.6061266482333612e-06,0.025821596244131457,0.02083333333333334,0.038377192982456135,,,0.0639,6.414542597765363,0.0
75,Kepler-20 f,Transit,0.077,0.005,-0.004,Berger et al. 2018,0.045,,, Fressin et al. 2012 ,88.68,0.14,-0.17, Fressin et al. 2012 ,,,,,0.727,0.054000000000000006,-0.053, Fressin et al. 2012 ,19.57778827,1.165e-05,-1.165e-05,Holczer et al. 2016,0.1396,0.0036,-0.0035,Buchhave et al. 2016,0.96,0.02,-0.02,Buchhave et al. 2016,0.912,0.035,-0.035, Fressin et al. 2012 ,[m/H],5495.0,Kepler,Space,1.0,,0,0.05844155844155845,,5.950621101491768e-07,0.0254297994269341,0.02083333333333334,0.038377192982456135,,,0.1396,14.013617318435754,0.0
76,K2-209 b,Transit,0.077,0.009000000000000001,-0.006,Mayo et al. 2018,,,,Mayo et al. 2018,86.23100000000002,2.669,-6.348,Mayo et al. 2018,,,,,,,,Mayo et al. 2018,2.0806150000000003,0.000134,-0.00013000000000000002,Mayo et al. 2018,,,,Mayo et al. 2018,0.71,0.02,-0.02,Mayo et al. 2018,0.7448,0.0256,-0.0241,Mayo et al. 2018,[Fe/H],4720.0,K2,Space,,,0,0.0974025974025974,,6.344278013952608e-05,,0.028169014084507043,0.03336466165413534,,,0.02891181934060947,3.9242181416752966,0.0
77,Kepler-1152 b,Transit,0.078,0.004,-0.005,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.64680191,2.67e-06,-2.67e-06,Morton et al. 2016,,,,Morton et al. 2016,0.61,0.02,-0.02,Berger et al. 2018,0.55,0.035,-0.027999999999999997,Morton et al. 2016,[Fe/H],3964.0,Kepler,Space,,,0,0.0576923076923077,,1.6213243279515019e-06,,0.032786885245901634,0.057272727272727274,,,0.02236056913191754,3.532556255385819,0.0
78,Kepler-1173 b,Transit,0.078,0.019,-0.006999999999999999,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.76985446,1.05e-06,-1.05e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.78,0.03,-0.03,Berger et al. 2018,0.86,0.040999999999999995,-0.046,Morton et al. 2016,[Fe/H],5252.0,Kepler,Space,,,0,0.16666666666666666,,1.3638941573450129e-06,,0.038461538461538464,0.0505813953488372,,,0.015632902497573514,1.931439393232654,0.0
79,Kepler-607 b,Transit,0.078,0.005,-0.006,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.63816343,1.52e-06,-1.52e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.84,0.04,-0.03,Berger et al. 2018,0.84,0.040999999999999995,-0.045,Morton et al. 2016,[Fe/H],5196.0,Kepler,Space,,,0,0.07051282051282051,,2.381835010508202e-06,,0.04166666666666667,0.05119047619047619,,,0.013687225411164915,1.5702622927812901,0.0
80,Kepler-1031 b,Transit,0.078,0.019,-0.01,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.22623246,4.49e-06,-4.49e-06,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.12,0.27,-0.13,Morton et al. 2016,1.09,0.095,-0.07,Morton et al. 2016,[Fe/H],6011.0,Kepler,Space,,,0,0.18589743589743588,,3.661622201715325e-06,,0.17857142857142858,0.07568807339449543,,,0.023074116811050416,1.9853776685485818,0.0
81,Kepler-390 c,Transit,0.078,0.004,-0.006999999999999999,Morton et al. 2016,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.48,0.24,-0.24, Rowe et al. 2014,13.0600422,0.0001179,-0.0001179,Morton et al. 2016,0.10099999999999999,,,Rowe et al. 2014,0.8,0.03,-0.03,Morton et al. 2016,0.86,0.033,-0.038,Morton et al. 2016,,5166.0,Kepler,Space,,,0,0.07051282051282051,,9.027535914087628e-06,,0.0375,0.04127906976744187,,,0.10099999999999999,12.166550279329607,0.0
82,Kepler-1560 b,Transit,0.079,0.006,-0.005,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,3.03196658,1.128e-05,-1.128e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.97,0.04,-0.04,Berger et al. 2018,1.02,0.057999999999999996,-0.057999999999999996,Morton et al. 2016,[Fe/H],5815.0,Kepler,Space,,,0,0.06962025316455696,,3.720357630063323e-06,,0.041237113402061855,0.056862745098039215,,,0.041268376045562126,4.099979766088502,0.0
83,K2-137 b,Transit,0.079,0.008,-0.008,Smith et al. 2018,0.5,,,Smith et al. 2018,89.6,3.3,-3.3,Smith et al. 2018,,,,,0.02,0.1,-0.1,Smith et al. 2018,0.179715,1e-06,-1e-06,Smith et al. 2018,0.0058,0.0006,-0.0006,Smith et al. 2018,0.44,0.04,-0.04,Smith et al. 2018,0.46299999999999997,0.052000000000000005,-0.052000000000000005,Smith et al. 2018,[Fe/H],3492.0,K2,Space,1.0,M3 V,0,0.10126582278481013,,5.564365801407783e-06,0.10344827586206896,0.09090909090909093,0.11231101511879048,,,0.0058,1.2703148806500761,0.0
84,Kepler-1416 b,Transit,0.079,0.029,-0.012,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.49514952,1.069e-05,-1.069e-05,Morton et al. 2016,,,,Morton et al. 2016,1.39,0.06,-0.06,Berger et al. 2018,1.09,0.195,-0.106,Morton et al. 2016,[Fe/H],6019.0,Kepler,Space,,,0,0.2594936708860759,,7.14978659793169e-06,,0.04316546762589928,0.13807339449541284,,,0.02633497832124123,1.8258043327897242,0.0
85,Kepler-1637 b,Transit,0.079,0.016,-0.008,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,6.10972093,6.459999999999998e-05,-6.459999999999998e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,1.02,0.2,-0.09,Morton et al. 2016,1.02,0.059000000000000004,-0.051,Morton et al. 2016,[Fe/H],5789.0,Kepler,Space,,,0,0.1518987341772152,,1.0573314352673717e-05,,0.14215686274509806,0.053921568627450976,,,0.06583881744544992,6.220394352798835,0.0
86,Kepler-1352 b,Transit,0.079,0.005,-0.005,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.87788275,7.35e-06,-7.35e-06,Morton et al. 2016,,,,Morton et al. 2016,1.26,0.06,-0.05,Berger et al. 2018,1.11,0.11199999999999999,-0.08,Morton et al. 2016,[Fe/H],6118.0,Kepler,Space,,,0,0.06329113924050632,,3.913982382552904e-06,,0.04365079365079365,0.08648648648648648,,,0.030842839698876343,2.358956215330393,0.0
87,Kepler-353 b,Transit,0.079,0.005,-0.005, Rowe et al. 2014,,,,Rowe et al. 2014,,,,Rowe et al. 2014,,,,,0.27,0.23,-0.23, Rowe et al. 2014,5.7952971,3.286e-05,-3.286e-05,Morton et al. 2016,0.051,,,Rowe et al. 2014,0.5,0.02,-0.02, Rowe et al. 2014,0.58,0.026000000000000002,-0.028999999999999998,Morton et al. 2016,,3903.0,Kepler,Space,,,0,0.06329113924050632,,5.670114824656704e-06,,0.04,0.04741379310344828,,,0.051,9.829608938547485,0.0
88,Kepler-398 d,Transit,0.079,0.003,-0.004,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,6.83438868,3.81e-06,-3.81e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.67,0.02,-0.02,Morton et al. 2016,0.72,0.024,-0.027999999999999997,Morton et al. 2016,,4493.0,Kepler,Space,,,0,0.04430379746835443,,5.5747487864562e-07,,0.02985074626865672,0.03611111111111112,,,0.06317011441991281,9.086004116930676,0.0
89,Kepler-1027 b,Transit,0.079,0.004,-0.002,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.90780645,1.9e-06,-1.9e-06,Holczer et al. 2016,,,,Morton et al. 2016,0.82,0.02,-0.02,Morton et al. 2016,0.91,0.027000000000000003,-0.021,Morton et al. 2016,[Fe/H],5436.0,Kepler,Space,,,0,0.0379746835443038,,9.95908154100223e-07,,0.024390243902439025,0.026373626373626374,,,0.029172325764312914,3.4284140852595573,0.0
90,Kepler-342 e,Transit,0.079,0.006999999999999999,-0.005,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,1.64422461,6.21e-06,-6.21e-06,Morton et al. 2016,,,,Morton et al. 2016,1.39,0.06,-0.06,Berger et al. 2018,1.26,0.047,-0.04,Morton et al. 2016,,6175.0,Kepler,Space,,,0,0.0759493670886076,,3.776856253234161e-06,,0.04316546762589928,0.03452380952380952,,,0.029446385489547606,2.0415182255323185,0.0
91,Kepler-102 f,Transit,0.079,0.003,-0.003, Marcy et al. 2014 ,0.01636,,, Marcy et al. 2014 ,,,,Marcy et al. 2014,,,,,0.57,0.03,-0.03, Marcy et al. 2014 ,27.45392409,5.22e-06,-5.22e-06,Holczer et al. 2016,,,,Marcy et al. 2014,0.74,0.01,-0.01,Morton et al. 2016,0.8,0.025,-0.027999999999999997,Morton et al. 2016,[Fe/H],4909.0,Kepler,Space,1.0,,0,0.0379746835443038,,1.9013675359805368e-07,,0.013513513513513514,0.033125,,,0.16533596329716393,21.53137072985111,0.0
92,Kepler-780 b,Transit,0.079,0.008,-0.005,Morton et al. 2016,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,0.67737516,1.25e-06,-1.25e-06,Morton et al. 2016,,,,Morton et al. 2016,1.02,0.1,-0.06,Morton et al. 2016,1.01,0.032,-0.033,Morton et al. 2016,[Fe/H],5769.0,Kepler,Space,,,0,0.08227848101265824,,1.8453584864257496e-06,,0.0784313725490196,0.03217821782178218,,,0.01514471195586887,1.430859246569931,0.0
93,EPIC 206215704 b,Transit,0.08,0.017,-0.018000000000000002,Heller et al. 2019,,,,Heller et al. 2019,,,,Heller et al. 2019,,,,,0.28,0.28,-0.2,Heller et al. 2019,2.25372,0.00047000000000000004,-0.00047000000000000004,Heller et al. 2019,,,,Heller et al. 2019,0.36700000000000005,0.07,-0.076,Huber et al. 2016,0.40700000000000003,0.095,-0.079,Heller et al. 2019,,,K2,Space,,,0,0.21875000000000006,,0.00020854409598352943,,0.19891008174386926,0.21375921375921372,,,0.02493058623584774,6.546399351047652,0.0
94,Kepler-1576 b,Transit,0.08,0.005,-0.006,Berger et al. 2018,,,,Morton et al. 2016,,,,Morton et al. 2016,,,,,,,,Morton et al. 2016,6.98471012,2.947e-05,-2.947e-05,Gajdo&scaron; et al. 2019,,,,Morton et al. 2016,0.93,0.04,-0.04,Berger et al. 2018,1.05,0.07400000000000001,-0.067,Morton et al. 2016,[Fe/H],5876.0,Kepler,Space,,,0,0.06874999999999999,,4.219215900687945e-06,,0.04301075268817204,0.06714285714285714,,,0.07268248034699963,7.53152391413314,0.0
